condition,model,group,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,31,288,81,207,0.28125,0.9054094352000954,0.8186702394124725,0.10157917401182953,0.05388627561869519,False,,0.20226550194733045,0.497792885915461
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,32,287,81,206,0.28222996515679444,0.9053697710655639,0.8292966808886401,0.10115299963924063,0.06118939223170372,False,,0.20259254553106232,0.5007071984110519
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,33,284,74,210,0.2605633802816901,0.9146074646074646,0.8067700611248189,0.09352089893415858,0.05802724419449619,False,,0.19274340898920336,0.5147906772812283
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,34,284,70,214,0.24647887323943662,0.9096128170894526,0.7901079493588854,0.09327775553626698,0.045261538840336485,False,,0.1857728771101695,0.4978935731239702
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,35,283,67,216,0.23674911660777384,0.9130044223327806,0.7933105645991038,0.08910137558475152,0.042891573700168856,False,,0.18075380150982343,0.5070566989988914
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,36,281,63,218,0.22419928825622776,0.9243483326052133,0.7972428461598526,0.08388853895928418,0.045630544478734075,False,,0.17393546464784382,0.5177030795351136
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,37,280,55,225,0.19642857142857142,0.9266262626262626,0.7901348502164697,0.07461444636662648,0.03532934983605807,False,,0.1579790302921381,0.5276939842671025
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,38,277,54,223,0.19494584837545126,0.9311576150141172,0.7988719933306812,0.07218692248437404,0.042110073243203205,False,,0.15701879550748443,0.5402657226412542
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,39,274,50,224,0.18248175182481752,0.9192857142857143,0.7562218816293016,0.07725797620176796,0.033737160974702765,False,,0.14918793380136858,0.48214326565692256
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,40,270,49,221,0.1814814814814815,0.9148582509927048,0.7528269629156494,0.07734250644564546,0.03460750916163262,False,,0.14854626292991213,0.47933724537965927
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,41,267,46,221,0.17228464419475656,0.9182569348809758,0.7603328813237724,0.07103317158730124,0.05027518414221987,False,,0.14260887997369084,0.5019021844894527
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,42,264,44,220,0.16666666666666666,0.9244834710743801,0.7716656393582462,0.0657500231095827,0.04179022100738867,False,,0.13891587867913816,0.526691809930172
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,43,259,43,216,0.16602316602316602,0.9182816537467701,0.7424841316420081,0.0696967712813239,0.04842465496485791,False,,0.1384606105118926,0.49663105612742087
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,44,256,38,218,0.1484375,0.9301062288749397,0.7268058689942251,0.06437575968434102,0.05414958497238697,False,,0.12650483978825405,0.49112018329026574
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,45,252,38,214,0.15079365079365079,0.9296606000983768,0.7272069667791461,0.06531489090431644,0.05423486387567536,False,,0.1280791197208624,0.4900426310965853
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,46,248,38,210,0.1532258064516129,0.9299498746867167,0.7293593774005218,0.06571700123693776,0.0413381282816013,False,,0.1297503922025234,0.49351211875828394
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,47,245,35,210,0.14285714285714285,0.9484353741496598,0.7227776455977213,0.06271053032877211,0.04418219072497874,False,,0.12256517119244395,0.48834950648167363
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,48,244,33,211,0.13524590163934427,0.9462875197472354,0.711648346061887,0.06279889618248284,0.04266257338417001,False,,0.11726565029519984,0.4644732193579669
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,49,242,31,211,0.128099173553719,0.9504662895581716,0.7090723296770205,0.059842382290858184,0.04286539018392201,False,,0.11211649845665764,0.46624820508471154
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,50,238,31,207,0.13025210084033614,0.9499766245909304,0.7093272149786348,0.06078739970585618,0.045605213282681814,False,,0.1136975757827116,0.4653588760588221
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,51,232,31,201,0.1336206896551724,0.9497672925694111,0.7160890058078836,0.06193095390486699,0.05249988356508252,False,,0.11606659653821398,0.4664187996201239
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,52,229,30,199,0.13100436681222707,0.9435510887772194,0.7109072874552596,0.06152367929752468,0.04394678373645153,False,,0.11421835145889767,0.46135031269765403
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,53,224,30,194,0.13392857142857142,0.9415807560137457,0.7096380568730313,0.062451881743384244,0.04257685843894858,False,,0.11622311335421984,0.4626552331888919
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,54,219,29,190,0.1324200913242009,0.938475499092559,0.6993830489260294,0.06380059627374336,0.037913823456963265,False,,0.11513058232698564,0.44584145251223106
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,55,219,29,190,0.1324200913242009,0.938475499092559,0.6993830489260294,0.06368437684503556,0.03789042007997259,False,,0.11509885285257244,0.4466984225584989
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,56,217,29,188,0.1336405529953917,0.9383712399119589,0.7011116102059363,0.06395742153292308,0.041577677557240775,False,,0.11586710086244759,0.44801051327891106
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,57,216,29,187,0.13425925925925927,0.9391480730223124,0.7278850885759984,0.062396371649797264,0.03464063108955899,False,,0.11626691351088787,0.46333509882023205
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,58,211,29,182,0.13744075829383887,0.9355816597195907,0.7139552388902647,0.06537115392909645,0.041540796579877186,False,,0.11855624825682844,0.4486064219282403
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,59,209,28,181,0.1339712918660287,0.9352801894238358,0.7190626833458535,0.06407785255823417,0.022898685385474994,False,,0.11604808034517085,0.4478335844277439
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,60,208,28,180,0.1346153846153846,0.9361111111111111,0.7271964302807257,0.06466970338975127,0.03471009795803677,False,,0.11660457844761679,0.44539310333510307
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,61,206,28,178,0.13592233009708737,0.9347913322632424,0.7155300504533381,0.06659308904141396,0.0369146731734041,False,,0.11771027476025295,0.4342627338433471
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,62,205,28,177,0.13658536585365855,0.9350282485875706,0.7161763343524602,0.06691285233206627,0.037774414185939686,False,,0.11833897007471905,0.4345662101857267
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,63,201,27,174,0.13432835820895522,0.9531715623669647,0.7434197820903387,0.06256792386326288,0.03602963709603077,False,,0.1167945679426601,0.4642908059390195
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,64,198,26,172,0.13131313131313133,0.9572898032200358,0.7570126674609623,0.05969006554576606,0.039572496491808475,False,,0.11468608006057224,0.4795352189712968
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,65,197,23,174,0.116751269035533,0.9560219890054973,0.737965298577712,0.05529878031432149,0.027419070850453843,False,,0.10340681121037314,0.4652307747714953
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,66,195,23,172,0.11794871794871795,0.9560161779575329,0.7386120350940139,0.056050465178283895,0.03015232647293019,False,,0.10447413428302679,0.46349911810286193
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,67,193,21,172,0.10880829015544041,0.944905869324474,0.6476178983524312,0.05926452791350755,0.02731007463700141,False,,0.09730480633277068,0.39093935698479243
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,68,191,20,171,0.10471204188481675,0.9438596491228071,0.6436660285151299,0.05849574823533863,0.032154201027412906,False,,0.09414767658834398,0.3786809153973245
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,69,191,19,172,0.09947643979057591,0.9375764993880049,0.6287294582923817,0.05804098976541236,0.029883406015621835,False,,0.08989326299428277,0.3543343757684736
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,70,188,19,169,0.10106382978723404,0.9380255372158206,0.6313698864942594,0.05873697893340334,0.029795047960869774,False,,0.09140209737368363,0.3573782153677929
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,71,188,16,172,0.0851063829787234,0.9513081395348837,0.6617100054047083,0.0469861588204352,0.025425592355558805,False,,0.07805870452969811,0.3980663770488414
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,72,187,14,173,0.0748663101604278,0.9570602807597027,0.6221480284903931,0.046545982349246715,0.03603134425149572,False,,0.06933959246521793,0.3287243161604234
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,73,186,13,173,0.06989247311827956,0.9533125833703868,0.6036319729779174,0.04226023149558839,0.020587881505652977,False,,0.06505453345878505,0.3503876017747152
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,74,184,11,173,0.059782608695652176,0.9390436153441933,0.5520064647004781,0.039185796895862275,0.025432751348657606,False,,0.05624440005309801,0.30329425046993863
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,75,181,10,171,0.055248618784530384,0.9309941520467836,0.5211644174538912,0.0395092699198856,0.027783225465559825,False,,0.05220174030923229,0.24314266754631408
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,76,177,10,167,0.05649717514124294,0.9143712574850299,0.5126470930458054,0.03944159078137537,0.02682052832074977,False,,0.05337068486751734,0.2609877336353902
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,77,175,9,166,0.05142857142857143,0.9049531459170014,0.3897341533911407,0.041790018681294956,0.02384962058662692,False,,0.04888753928609386,0.14518056560923698
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,78,172,7,165,0.040697674418604654,0.9437229437229437,0.392063492063492,0.03119050917391932,0.029654673469609497,False,,0.03908027807985544,0.2018862017771318
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,79,170,5,165,0.029411764705882353,0.9612121212121212,0.42166199813258637,0.022056413073694277,0.025989310568918397,False,,0.028551777572927938,0.22749422457649005
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,80,167,4,163,0.023952095808383235,0.946319018404908,0.25443510737628383,0.02284192131753797,0.029367497447403555,False,,0.023424586241740552,0.024874075391962513
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,81,166,1,165,0.006024096385542169,0.896969696969697,0.05555555555555555,0.017917038141238125,0.037864355790887656,False,,0.006106164003498107,-1.934254325788464
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,82,164,1,163,0.006097560975609756,0.901840490797546,0.058823529411764705,0.01736390244326535,0.0367458741978855,False,,0.006169909216549052,-1.814288157869738
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,83,161,1,160,0.006211180124223602,0.90625,0.0625,0.01690566354812115,0.03475495095280626,False,,0.006197849728804866,-1.7276659305809074
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,84,160,1,159,0.00625,0.9119496855345912,0.06666666666666667,0.01670778809352556,0.03447720202266209,False,,0.0062380098933751595,-1.678384353200438
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,85,158,1,157,0.006329113924050633,0.9171974522292994,0.07142857142857142,0.013933018266955038,0.029595746131400858,False,,0.0062947770262406656,-1.2134252267988663
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,86,154,1,153,0.006493506493506494,0.9281045751633987,0.08333333333333333,0.012180807335171318,0.026208138638203184,False,,0.0064522271719518855,-0.8878453920720308
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,87,152,1,151,0.006578947368421052,0.9205298013245033,0.07692307692307693,0.012275745360356348,0.024484150276785226,False,,0.006539827927462256,-0.8770746717673783
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,88,146,1,145,0.00684931506849315,0.9241379310344827,0.08333333333333333,0.012181361379496224,0.021979248608620664,False,,0.006811349769706005,-0.7883916978795824
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,89,143,1,142,0.006993006993006993,0.9225352112676056,0.08333333333333333,0.012401528933428742,0.0220252261473732,False,,0.006958971670390357,-0.7820921712033768
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,90,141,1,140,0.0070921985815602835,0.9214285714285714,0.08333333333333333,0.010492334392006928,0.017686783507275733,False,,0.007063861877536558,-0.48535384381921287
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,91,139,1,138,0.007194244604316547,0.9202898550724637,0.08333333333333333,0.010609333955329061,0.017789149509476097,False,,0.007164890734978138,-0.48073911351300347
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,92,135,0,135,0.0,nan,nan,0.004968966301472548,0.024180800233477604,True,one_label_class,6.944444444444447e-07,-7154.311474120467
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,93,132,0,132,0.0,nan,nan,0.004830596383002377,0.02361749161116931,True,one_label_class,7.157560817794269e-07,-6747.942141005812
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,94,130,0,130,0.0,nan,nan,0.004793423897837821,0.02368366942412827,True,one_label_class,7.548303481051114e-07,-6349.332773279445
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,95,126,0,126,0.0,nan,nan,0.004936591373578138,0.024309865821355966,True,one_label_class,7.790048835816154e-07,-6336.048043757144
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,96,126,0,126,0.0,nan,nan,0.004805981189496552,0.02385625708908266,True,one_label_class,8.219567667179844e-07,-5845.999968972209
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,97,126,0,126,0.0,nan,nan,0.004738616647910941,0.023696684579866123,True,one_label_class,8.447772491349479e-07,-5608.309025264691
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,gripper,98,125,0,125,0.0,nan,nan,0.0046496264949925994,0.023203194212071388,True,one_label_class,0.0,nan
